Open,High,Low,Close,Volume,RSI_14,RSI_5,Three Advancing White Soldiers,ATR_14,ATR_22,Doji,Doji Star,Hammer,Dragonfly Doji,Engulfing Pattern,Dark Cloud Cover,Marubozu,Evening Doji Star,Evening Star,Gravestone Doji,Hanging Man,Harami Pattern,Inverted Hammer,Ladder Bottom,Long Legged Doji,Matching Low,Mat Hold,Morning Star,Morning Doji Star,Piercing Pattern,Separating Lines,Shooting Star,Spinning Top,Tasuki Gap,Tristar Pattern,Unique 3 River,EMA_14,EMA_20,EMA_21,EMA_50,EMA_100,EMA_200
0.6809,0.6823,0.679,0.6802,0.03091435279022303,0.47921242301334316,0.3133777231752551,0.0,0.003528762140346271,0.003694320032897702,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.6826274467759479,0.6830786736290129,0.6831317154122172,0.6833421121087633,0.6827312000072511,0.6826486718514887
0.6802,0.6819,0.6793,0.6812,0.029574848336370717,0.5104696505713692,0.4398204658394215,0.0,0.0034624219874643896,0.003644578213220531,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6824371205391548,0.6828997523310116,0.6829561049201974,0.6832581077123412,0.6827008792150283,0.6826342572062003
0.6813,0.687,0.6808,0.6865,0.031288004032613406,0.6441472844336106,0.7564316534997337,0.0,0.0036579632740740826,0.0037607337489832383,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6829788378006009,0.6832426330613914,0.6832782772001795,0.6833852407432298,0.6827761093295822,0.6826727223086262
0.6866,0.687,0.6842,0.6863,0.026892314416945437,0.638610716329278,0.7376270179216977,0.0,0.003596680183068793,0.003717064033120365,1.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.6834216594271875,0.6835338108650685,0.6835529792728905,0.6834995450278091,0.6828458893428578,0.6827088146239633
0.6858,0.6878,0.685,0.6868,0.02674426392467755,0.6498847031678532,0.758388661051079,0.0,0.0035397744557067305,0.0036753793043421625,0.0,0.5,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6838721048368958,0.6838448764969667,0.683848162975355,0.6836289746345616,0.6829241885637913,0.6827495229361626
0.6866,0.6873,0.6839,0.685,0.0281190184957365,0.5974927556399071,0.5726331109105193,0.0,0.0035297905660133977,0.003662862063235704,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.684022490858643,0.6839548882591603,0.6839528754321409,0.6836827403351671,0.682965293740746,0.682771915742768
0.6849,0.6877,0.684,0.6861,0.026448162940141778,0.6246783106358392,0.6440325240055174,0.0,0.003541948382726721,0.0036645501512704414,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6842994920774906,0.6841591846154308,0.6841480685746736,0.6837775348318272,0.6830273671320184,0.6828050310090091
0.6863,0.688,0.6849,0.6857,0.028126068519177826,0.612591692865152,0.6009771718179036,0.0,0.003510380641103383,0.003638888780758148,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.6844862264671585,0.6843059289377708,0.6842891532497033,0.6838529256227359,0.6830802905551467,0.682833836670611
0.6859,0.6906,0.6849,0.6898,0.026606788467571654,0.7048955056880054,0.7969015326530702,0.0,0.0036667820238817156,0.0037325756543600524,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6851947296048707,0.6848291738008402,0.6847901393179121,0.6840861442257659,0.6832133541085101,0.6829031517286149
0.6903,0.6929,0.6891,0.6898,0.029476148008192128,0.7048955056880054,0.7969015326530702,0.0,0.003676297593604444,0.0037356403973436824,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.6858087656575547,0.6853025858198077,0.6852455811981019,0.6843102170012261,0.6833437827400248,0.6829717770845491
0.6897,0.6908,0.6875,0.6884,0.030040149883498363,0.658968577648226,0.6394877439382983,0.0,0.0036494191940612676,0.003715838561100786,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6861542635698807,0.6855975776464928,0.685532346543729,0.6844706006482368,0.6834439058540838,0.6830257892528621
0.6883,0.6911,0.6876,0.6903,0.027149640272553906,0.7005378743894953,0.7364083875201934,0.0,0.003638746394485467,0.0037060277174143894,0.0,0.5,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.68670702842723,0.6860454273944459,0.6859657695852082,0.6846992045443844,0.683579670094597,0.6830981694593012
0.6905,0.6936,0.6895,0.6928,0.027505666456340967,0.7484209552750195,0.8209194383577942,0.0,0.0036716930805936474,0.0037239355484410073,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6875194246369326,0.6866887200235462,0.6865870632592801,0.6850168827975458,0.683762250884803,0.6831947050865719
0.6928,0.6953,0.6924,0.6944,0.027815867487759396,0.7757382330870342,0.8597066865643918,0.0,0.0036165721462655307,0.00368648393260278,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6884368346853416,0.6874231276403513,0.6872973302357092,0.6853848481780342,0.6839728993821337,0.6833062005583472
0.6937,0.6948,0.6923,0.6928,0.026857064299738796,0.7211515111843616,0.6950871916554208,0.0,0.0035368169929608463,0.003632552844757197,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6890185900606294,0.6879352107222226,0.6877975729415537,0.6856756384455623,0.6841476934537746,0.6834006662244333
0.6928,0.6951,0.6916,0.6923,0.028178943694987788,0.7044687378923988,0.6467141539399065,0.0,0.0035341872077493614,0.0036265277154500547,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.6894561113858788,0.6883509049391539,0.6882068844923216,0.6859354173300501,0.6843091252665712,0.6834892168092648
0.6924,0.6928,0.6901,0.6915,0.02808376837852986,0.6774644393969016,0.5676987110176775,0.0,0.0034746024071958303,0.003584412819293231,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6897286298677616,0.6886508187544725,0.6885062586293833,0.6861536362582835,0.6844515188256489,0.6835689260947447
0.6915,0.693,0.6893,0.6902,0.028933296203209877,0.6348754111957667,0.4548219774509974,0.0,0.0034907022352532657,0.0035896667820526263,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6897914792187267,0.6887983598254751,0.6886602351176212,0.6863123171893313,0.6845653501360321,0.6836349069296229
0.6903,0.6916,0.6889,0.6908,0.028030893202719898,0.6500919673386962,0.5135625656540981,0.0,0.003434223504163749,0.003549227382868418,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.6899259486562298,0.6889889922230489,0.6888547591978375,0.686488304750534,0.68468880854918,0.6837062013880346
0.6907,0.6912,0.6868,0.6881,0.02663851357305763,0.5668559731184348,0.32527670633206746,0.0,0.0035032075395806292,0.003587898865465311,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6896824888353992,0.6889043262970442,0.6887861447253067,0.6865515084858071,0.6847563568947408,0.6837499207772084
0.688,0.6912,0.6869,0.6887,0.029944974567040435,0.5838087787693781,0.39000960623568415,0.0,0.0035601212867534472,0.003620267098853255,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.6895514903240126,0.6888848666497067,0.6887783133866425,0.6866357630549912,0.6848344488374192,0.6837991752968382
0.6887,0.6941,0.6881,0.6935,0.028506769785009534,0.6966248544023035,0.6953176276298951,0.0,0.00373439833769963,0.003728436776178107,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.690077958280811,0.6893244031592585,0.6892075576242205,0.6869049488175406,0.6850060439099456,0.6838957009157751
0.6935,0.6969,0.6927,0.6965,0.028348144257579658,0.749779745387713,0.7854492973626755,0.0,0.0037676555992925123,0.0037498714681700102,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6909342305100362,0.6900077933345672,0.6898705069311095,0.6872812253344998,0.6852336470008378,0.6840211168270609
0.6966,0.6985,0.6959,0.6975,0.027332940882028433,0.765861499024131,0.8099691657363223,0.0,0.003684251627914479,0.003697604583253194,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6918096664420313,0.6907213368265132,0.6905640972100996,0.6876819615958919,0.6854765450800291,0.6841552350675877
0.6976,0.6991,0.6953,0.6973,0.026783039053604855,0.7590727322360415,0.7898119993663171,0.0,0.0036925193687777323,0.00370225892037805,1.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.6925417109164271,0.6913478761763691,0.6911764520091814,0.6880591395725236,0.6857106729002266,0.6842860287485072
0.6974,0.6992,0.6962,0.6986,0.026627938537895638,0.7811571871722992,0.8294761899540463,0.0,0.003643053699579323,0.003670338060360866,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6933494827942368,0.6920385546357625,0.6918513200083467,0.6884725066481109,0.6859659071002221,0.6844284563231489
0.6986,0.7023,0.6962,0.7009,0.02693108954587274,0.8168082887041201,0.882659201607954,0.0,0.0038185498638950853,0.003780777239435372,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.694356218421672,0.6928825018133089,0.6926739272803152,0.6889598593285772,0.6862616317120989,0.6845923522801325
0.7007,0.7021,0.6964,0.6976,0.027089715073302618,0.7073322209925957,0.5938855477039998,0.0,0.003952939159331145,0.0038680146376428516,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6947887226321157,0.6933317873548985,0.6931217520730139,0.6892986883745154,0.6864861538564138,0.6847217816106784
0.6976,0.6979,0.6935,0.6939,0.026980439709962035,0.608806269616369,0.40718249722247535,0.0,0.003984872076521775,0.0038921957904772654,0.0,0.5,0.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6946702262811669,0.6933859028449082,0.693192501884558,0.6894791319676716,0.6866329626909402,0.6848131071667911
0.6946,0.6959,0.6934,0.6947,0.02622961221346061,0.6254018174306624,0.45561523867452425,0.0,0.0038788097853416437,0.003828914163637387,1.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.6946741961103446,0.6935110549549169,0.6933295471677801,0.6896838718905081,0.6867927060039909,0.6849114842099077
0.6947,0.6973,0.6937,0.6943,0.02652218818627572,0.6149986236893136,0.4343555892760846,0.0,0.003858894800674387,0.0038185089743811448,1.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.6946243032956321,0.6935861925782582,0.6934177701525274,0.6898648965222528,0.6869413652910406,0.6850049022774708
0.6944,0.6952,0.6905,0.6914,0.02628248738927057,0.5443061067834226,0.305267442770927,0.0,0.003918973743483362,0.0038585767482729127,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6941943961895478,0.6933779837612812,0.6932343365022976,0.689925096658635,0.6870296550872576,0.6850685350906303
0.6915,0.6923,0.6898,0.6909,0.026853539288018133,0.5329317310726954,0.2868918570198964,0.0,0.003817618476091697,0.0037968232597150554,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.6937551433642748,0.6931419853078259,0.6930221240929978,0.689963328162218,0.6871062955805792,0.6851265596170917
0.6909,0.692,0.6903,0.6915,0.020938569620743988,0.5488178019022633,0.34807109735430225,0.0,0.0036663600135137127,0.0037015131115461855,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6934544575823715,0.6929856057546996,0.6928837491754526,0.6900235898029153,0.6871932996284885,0.6851899769343346
0.6914,0.6935,0.6906,0.6923,0.024608106821955182,0.5702206414921465,0.43024955574310964,0.0,0.0036116200125484482,0.0036650806973849955,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6933005299047219,0.6929203099685377,0.6928306810685932,0.6901128607910363,0.6872944224081224,0.6852607234325004
0.692,0.6935,0.6903,0.6931,0.02890862112116523,0.5915937918719952,0.5086308370883758,0.0,0.0035822185830807003,0.0036439406656856767,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6932737925840923,0.6929374233048674,0.692855164607812,0.6902300035051133,0.6874093843406349,0.6853387261844158
0.6933,0.6937,0.6889,0.6905,0.028989696390740498,0.5226244746519264,0.33139504854452484,0.0,0.0036692029700035093,0.00369648881724542,0.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6929039535728799,0.6927052877520229,0.6926410587343745,0.690240591602952,0.6874705846507213,0.6853900821427799
0.6907,0.6933,0.6896,0.6926,0.028996746414181828,0.5791964694273359,0.5120714207091189,0.0,0.003671402757860404,0.0036966484164615387,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6928634264298292,0.6926952603470683,0.6926373261221587,0.6903331174224441,0.6875721572318951,0.6854618226189712
0.6926,0.6934,0.6904,0.6927,0.027886367722172675,0.5818181139721362,0.519905739414516,0.0,0.0036234454180132324,0.0036649825793496505,1.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.6928416362391854,0.6926957117425856,0.6926430237474169,0.6904259363470541,0.6876736986728477,0.6855338442844541
0.6923,0.6943,0.6905,0.6932,0.029282272363555607,0.5955215704303661,0.5639262814623281,0.0,0.0036360564595837174,0.0036711197348337585,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.6928894180739607,0.6927437391956727,0.6926936579521972,0.6905347231569735,0.6877831303822962,0.6856101244408277
0.6933,0.6958,0.6923,0.6954,0.027459841303972336,0.6522216619241461,0.7134042548133442,0.0,0.0036263381410420194,0.0036633415650685853,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6932241623307659,0.6929967164151324,0.692939689047452,0.6907255183272882,0.6879339594836369,0.6857075361379339
0.6953,0.6983,0.6944,0.6975,0.029384497703454863,0.6993345920014122,0.8004081615646091,0.0,0.003645885416681876,0.0036740987666563775,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6937942740199972,0.6934256005660722,0.6933542627704109,0.6909911842752378,0.6881233860285154,0.6858248740868101
0.6975,0.6985,0.6947,0.6956,0.02884869592191394,0.6388494746558092,0.6086106642007114,0.0,0.003656893601204601,0.0036798215499901795,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6940350374839975,0.6936326862264462,0.6935584207003735,0.691171922146797,0.688271437790327,0.6859221390212698
0.6956,0.6965,0.6912,0.6918,0.02776299231194944,0.538529445391198,0.3806049049136061,0.0,0.0037742583439756986,0.0037534660249906246,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6937370324861312,0.6934581446810704,0.6933985642730669,0.6911965526508442,0.6883413103093304,0.6859806252001626
0.6926,0.6926,0.6885,0.689,0.027244815589011834,0.4788594152600196,0.28296565520829503,0.0,0.003797525605120291,0.0037692175693092326,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.693105428154647,0.6930335594733493,0.6929986947936971,0.6911104133312033,0.6883543536695417,0.6860106687305092
0.6889,0.6902,0.6853,0.6855,0.027399916104721048,0.4167052209752712,0.20199725660342355,0.0,0.0038762737761831286,0.0038206167707042684,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6920913710673607,0.6923160776187446,0.6923169952669974,0.6908903971221365,0.6882978318146993,0.6860055874496086
0.6855,0.6881,0.6845,0.6854,0.02820009376531177,0.41504763146784573,0.19995385572784055,0.0,0.003856539935027194,0.0038105887356722585,1.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.6911991882583793,0.6916574035598165,0.6916881775154522,0.6906750874310723,0.6882404490064874,0.6859995617038414
0.6855,0.6874,0.6835,0.6853,0.028489144726406214,0.4132772200653661,0.19745701588253192,0.0,0.0038596442253823957,0.0038146528840507926,1.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.6904126298239288,0.6910519365541197,0.6911074341049566,0.6904642996886773,0.6881822222934877,0.6859926008908678
0.6853,0.6869,0.6839,0.6845,0.026564488326923687,0.3986278625020356,0.17553750654866565,0.0,0.0037982410664265105,0.0037776232075030294,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6896242791807383,0.6904279425965845,0.6905067582772333,0.690230405583239,0.6881093070005473,0.6859777491407099
0.6843,0.6855,0.6831,0.6837,0.02621198715485729,0.3839703756282842,0.1541477664211646,0.0,0.0036983667045388997,0.003715003970798344,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6888343752899732,0.6897871861588145,0.6898879620702121,0.6899743112466414,0.6880219939906355,0.6859550849701556
0.6838,0.6851,0.6827,0.6836,0.0269839647216827,0.38207916493256505,0.15126770449692756,0.0,0.003605626225643269,0.0036552310630347863,1.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.6881364585846435,0.6891979303341655,0.6893163291547383,0.6897243382565771,0.6879344297531972,0.6859316512888605
0.6835,0.6877,0.6832,0.6856,0.02858079503114348,0.4544913803991365,0.4296501865326137,0.0,0.0036695100666687464,0.0036936296510786575,0.0,0.5,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.687798264106691,0.6888552703023403,0.6889784810497621,0.6895625995014172,0.6878882034214507,0.685928351276036
0.6856,0.6871,0.6805,0.6819,0.028612520136629453,0.3815779152748766,0.2474579877707453,0.0,0.0038788307761924113,0.0038257373942114483,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6870118288924655,0.6881928636068793,0.688334982772511,0.6892621054033224,0.6877696251358775,0.685888268178762
0.6819,0.6834,0.6798,0.6823,0.02956779831292939,0.39543016095977296,0.28963378434697545,0.0,0.003858914292178671,0.0038154766035654753,1.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.6863835850401367,0.6876316385014621,0.68778634797501,0.6889890816620157,0.6876613157272462,0.6858525640177793
0.6827,0.6832,0.6802,0.6813,0.030505451430626006,0.37682829927950506,0.24768387432039587,0.0,0.0037975632713087666,0.0037784094852215903,0.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6857057737014518,0.6870286253108467,0.6871966799772818,0.6886875490478189,0.6875353490791819,0.6858072648733238
0.681,0.6823,0.6799,0.6809,0.03050897644234667,0.36934381087637547,0.2309581436404142,0.0,0.0036977373233581454,0.003715754508620612,1.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.6850650038745916,0.6864449467098137,0.6866242545248017,0.6883821549675123,0.687403956028109,0.6857584363671215
0.6809,0.6817,0.6753,0.6769,0.031288004032613406,0.30426306412364645,0.12524119981763004,0.0,0.0038907560859754177,0.0038377656673196734,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6839763366913126,0.685535904166022,0.6857402313861833,0.687931874380551,0.6871959568988395,0.6856702927216776
0.6769,0.6793,0.6764,0.6784,0.03096017794259166,0.3595890795169915,0.2843033471456633,0.0,0.0038199877941200314,0.00379513995516878,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.683232825132471,0.6848562942454485,0.6850729376238031,0.6875580753852353,0.687021779534506,0.6855979515005663
0.6783,0.6821,0.6781,0.6802,0.030530126512670654,0.4210600867151589,0.43959655498937283,0.0,0.003832845808825744,0.0038044517753883806,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6828284484481415,0.6844128376506439,0.6846299432943664,0.6872695234093437,0.6868866947912485,0.6855442405403617
0.6798,0.6827,0.6797,0.6822,0.027417541163324368,0.48294488297932114,0.5716736184400277,0.0,0.003773356822481048,0.003767885785598,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6827446553217227,0.6842020912077255,0.6844090393585149,0.6870707185697615,0.6867938889537981,0.6855109645150844
